gene_id	mean_nucA_count	mean_nucC_count	mean_nucG_count	mean_nucT_count	mean_nucN_count	mean_nucO_count	mean_gene_length	mean_gc_content
ENSFDAG00000008047	102.0	26.0	115.0	21.0	0.0	0.0	264.0	0.534090909091
ENSFDAG00000005522	239.0	433.0	384.0	264.0	0.0	0.0	1320.0	0.618939393939
ENSFDAG00000012621	425.0	767.0	781.0	479.0	0.0	0.0	2452.0	0.63132137031
ENSFDAG00000009528	312.0	526.0	562.0	262.0	0.0	0.0	1662.0	0.654632972323
ENSFDAG00000014050	514.0	897.0	768.0	526.0	0.0	0.0	2705.0	0.615526802218
ENSFDAG00000016242	126.0	180.0	228.0	186.0	0.0	0.0	720.0	0.566666666667
ENSFDAG00000007274	626.0	792.0	859.0	531.0	0.0	0.0	2808.0	0.587962962963
ENSFDAG00000017370	267.0	350.0	377.0	243.0	0.0	0.0	1237.0	0.587712206952
ENSFDAG00000014489	117.5	268.0	233.0	121.0	0.0	0.0	739.5	0.677484787018
ENSFDAG00000020721	487.0	573.0	593.0	389.0	0.0	0.0	2042.0	0.571008814887
ENSFDAG00000002417	307.666666667	399.0	433.666666667	315.333333333	0.0	0.0	1455.66666667	0.572017403252
ENSFDAG00000003211	542.0	1252.0	841.0	485.0	0.0	0.0	3120.0	0.670833333333
ENSFDAG00000000486	11.0	13.0	16.0	22.0	0.0	0.0	62.0	0.467741935484
ENSFDAG00000017464	90.0	141.0	149.0	85.0	0.0	0.0	465.0	0.623655913978
ENSFDAG00000019598	466.333333333	644.666666667	654.666666667	335.333333333	0.0	0.0	2101.0	0.618435665556
ENSFDAG00000002249	15.0	19.0	20.0	18.0	0.0	0.0	72.0	0.541666666667
ENSFDAG00000017364	147.5	257.5	274.5	198.0	12.0	0.0	889.5	0.59808881394
ENSFDAG00000011086	301.0	332.0	417.0	281.0	0.0	0.0	1331.0	0.562734785875
ENSFDAG00000017404	311.0	301.0	398.0	259.0	0.0	0.0	1269.0	0.550827423168
ENSFDAG00000007431	484.0	496.0	586.0	456.0	0.0	0.0	2022.0	0.535113748764
ENSFDAG00000006534	356.0	629.0	693.0	428.0	0.0	0.0	2106.0	0.627730294397
ENSFDAG00000017556	53.0	79.0	79.0	71.0	0.0	0.0	282.0	0.560283687943
ENSFDAG00000015676	645.0	932.0	901.5	572.5	0.0	0.0	3051.0	0.60095050803
ENSFDAG00000015640	578.5	768.0	952.5	683.5	0.0	0.0	2982.5	0.576865046102
ENSFDAG00000002585	94.0	70.0	76.0	81.0	0.0	0.0	321.0	0.454828660436
ENSFDAG00000022281	63.0	83.0	66.0	95.0	0.0	0.0	307.0	0.485342019544
ENSFDAG00000022282	53.0	64.0	28.0	54.0	0.0	0.0	199.0	0.462311557789
ENSFDAG00000000746	50.0	56.0	52.0	46.0	0.0	0.0	204.0	0.529411764706
ENSFDAG00000022283	179.0	148.0	156.0	218.0	0.0	0.0	701.0	0.433666191155
ENSFDAG00000022284	105.0	75.0	71.0	123.0	0.0	0.0	374.0	0.390374331551
ENSFDAG00000022285	87.3333333333	43.6666666667	50.0	118.0	0.0	0.0	299.0	0.313266443701
ENSFDAG00000003164	39.0	25.0	19.0	31.0	0.0	0.0	114.0	0.385964912281
ENSFDAG00000004574	55.0	78.0	69.0	64.0	0.0	0.0	266.0	0.552631578947
ENSFDAG00000022286	104.0	87.0	78.0	119.0	0.0	0.0	388.0	0.425257731959
ENSFDAG00000022287	92.0	87.5	58.0	78.0	0.0	0.0	315.5	0.46117274168
ENSFDAG00000022288	81.0	98.0	102.0	95.0	0.0	0.0	376.0	0.531914893617
ENSFDAG00000022608	65.0	34.0	48.0	44.0	0.0	0.0	191.0	0.429319371728
ENSFDAG00000003786	35.0	18.0	26.0	39.0	0.0	0.0	118.0	0.372881355932
ENSFDAG00000003030	480.666666667	391.333333333	368.333333333	546.333333333	0.0	0.0	1786.66666667	0.425186567164
ENSFDAG00000013137	998.0	753.0	704.0	927.0	0.0	0.0	3382.0	0.430810171496
ENSFDAG00000022609	86.0	39.0	73.0	55.0	0.0	0.0	253.0	0.442687747036
ENSFDAG00000022610	220.0	222.0	175.0	233.0	0.0	0.0	850.0	0.467058823529
ENSFDAG00000005167	47.0	40.0	36.0	39.0	0.0	0.0	162.0	0.469135802469
ENSFDAG00000018573	316.0	158.0	184.0	211.0	0.0	0.0	869.0	0.393555811277
ENSFDAG00000017352	373.0	270.0	251.333333333	454.333333333	0.0	0.0	1348.66666667	0.386554621849
ENSFDAG00000020933	2618.0	1377.5	1689.0	1598.0	0.0	0.0	7282.5	0.421077926536
ENSFDAG00000016795	208.5	166.5	172.5	225.0	0.0	0.0	772.5	0.438834951456
ENSFDAG00000012588	2799.66666667	2616.0	2440.0	3109.33333333	0.0	0.0	10965.0	0.461103511172
ENSFDAG00000022611	106.0	93.0	67.0	105.0	0.0	0.0	371.0	0.431266846361
ENSFDAG00000022612	545.0	281.0	304.0	557.0	0.0	0.0	1687.0	0.346769413159
ENSFDAG00000022613	147.0	126.0	115.0	218.0	0.0	0.0	606.0	0.397689768977
ENSFDAG00000025949	202.5	163.0	171.0	183.0	0.0	0.0	719.5	0.464211257818
ENSFDAG00000004113	81.0	78.0	89.0	63.0	0.0	0.0	311.0	0.536977491961
ENSFDAG00000025950	66.0	55.0	42.0	58.0	0.0	0.0	221.0	0.438914027149
ENSFDAG00000025951	186.0	207.0	181.0	195.0	0.0	0.0	769.0	0.50455136541
ENSFDAG00000025952	210.0	224.0	241.0	214.0	0.0	0.0	889.0	0.523059617548
ENSFDAG00000014234	997.0	678.0	568.0	1028.0	0.0	0.0	3271.0	0.380923265057
ENSFDAG00000000154	346.0	207.0	223.0	215.0	0.0	0.0	991.0	0.433905146317
ENSFDAG00000025953	129.666666667	106.0	105.666666667	133.333333333	0.0	0.0	474.666666667	0.445926966292
ENSFDAG00000025954	850.0	835.0	757.0	851.0	0.0	0.0	3293.0	0.483449741877
ENSFDAG00000025955	161.0	162.0	145.0	196.0	0.0	0.0	664.0	0.46234939759
ENSFDAG00000025956	297.0	258.0	279.0	235.0	0.0	0.0	1069.0	0.502338634238
ENSFDAG00000011901	1004.0	1058.0	994.0	736.0	0.0	0.0	3792.0	0.541139240506
ENSFDAG00000015648	898.5	1381.25	1503.75	1227.25	0.0	0.0	5010.75	0.57576211146
ENSFDAG00000003450	25.0	32.0	40.0	18.0	0.0	0.0	115.0	0.626086956522
ENSFDAG00000025957	130.0	128.0	111.0	95.0	0.0	0.0	464.0	0.515086206897
ENSFDAG00000025958	44.0	60.0	48.0	40.0	0.0	0.0	192.0	0.5625
ENSFDAG00000025959	210.0	303.0	273.0	207.0	0.0	0.0	993.0	0.580060422961
ENSFDAG00000002500	31.0	27.0	35.0	28.0	0.0	0.0	121.0	0.512396694215
ENSFDAG00000025960	154.0	197.0	228.0	135.0	0.0	0.0	714.0	0.595238095238
ENSFDAG00000025961	383.0	314.0	287.0	370.0	0.0	0.0	1354.0	0.443870014771
ENSFDAG00000025962	114.0	153.0	191.0	144.0	0.0	0.0	602.0	0.571428571429
ENSFDAG00000025964	178.0	162.0	138.0	196.0	0.0	0.0	674.0	0.445103857567
ENSFDAG00000025966	69.0	86.0	98.0	47.0	0.0	0.0	300.0	0.613333333333
ENSFDAG00000025967	234.0	247.0	175.0	276.0	0.0	0.0	932.0	0.452789699571
ENSFDAG00000025969	384.0	302.0	320.0	318.0	0.0	0.0	1324.0	0.469788519637
ENSFDAG00000025971	370.0	310.666666667	313.333333333	424.333333333	0.0	0.0	1418.33333333	0.439952996475
ENSFDAG00000025975	127.0	75.0	81.0	84.0	0.0	0.0	367.0	0.425068119891
ENSFDAG00000025977	156.0	144.0	155.0	151.0	0.0	0.0	606.0	0.493399339934
ENSFDAG00000025979	346.0	251.0	263.5	290.0	0.0	0.0	1150.5	0.447196870926
ENSFDAG00000025982	77.0	78.0	76.0	85.0	0.0	0.0	316.0	0.487341772152
ENSFDAG00000025983	491.0	369.0	347.0	406.0	0.0	0.0	1613.0	0.443893366398
ENSFDAG00000025984	84.0	86.0	99.0	110.5	0.0	0.0	379.5	0.487483530962
ENSFDAG00000025985	344.666666667	254.333333333	268.666666667	241.0	0.0	0.0	1108.66666667	0.471737823211
ENSFDAG00000028232	61.0	98.0	97.0	106.0	0.0	0.0	362.0	0.538674033149
ENSFDAG00000028234	372.0	332.0	433.0	333.0	0.0	0.0	1470.0	0.520408163265
ENSFDAG00000015332	86.0	124.0	119.0	100.0	0.0	0.0	429.0	0.566433566434
ENSFDAG00000017978	602.0	656.0	603.0	749.0	0.0	0.0	2610.0	0.482375478927
ENSFDAG00000028236	145.0	133.0	162.0	197.0	0.0	0.0	637.0	0.463108320251
ENSFDAG00000013264	812.0	755.0	756.0	809.0	0.0	0.0	3132.0	0.482439335888
ENSFDAG00000006324	34.0	19.0	26.0	25.0	0.0	0.0	104.0	0.432692307692
ENSFDAG00000002277	394.0	297.0	277.0	442.0	0.0	0.0	1410.0	0.407092198582
ENSFDAG00000001912	127.0	116.0	115.0	164.0	0.0	0.0	522.0	0.442528735632
ENSFDAG00000019448	28.0	28.0	34.0	31.0	0.0	0.0	121.0	0.512396694215
ENSFDAG00000028237	412.0	419.0	470.0	421.0	0.0	0.0	1722.0	0.516260162602
ENSFDAG00000028238	197.0	181.0	169.0	161.0	0.0	0.0	708.0	0.494350282486
ENSFDAG00000000800	378.0	253.0	324.0	257.0	0.0	0.0	1212.0	0.476072607261
ENSFDAG00000028240	112.0	82.0	60.0	157.0	0.0	0.0	411.0	0.345498783455
ENSFDAG00000007826	151.0	122.0	132.0	183.0	0.0	0.0	588.0	0.431972789116
ENSFDAG00000007030	662.5	752.5	808.5	850.5	0.0	0.0	3074.0	0.507807417046
ENSFDAG00000004827	28.0	28.0	35.0	32.0	0.0	0.0	123.0	0.512195121951
ENSFDAG00000016939	564.0	544.0	493.0	397.0	0.0	0.0	1998.0	0.519019019019
ENSFDAG00000028241	700.0	566.0	659.5	653.5	0.0	0.0	2579.0	0.475184179915
ENSFDAG00000028244	279.0	221.0	245.0	269.0	0.0	0.0	1014.0	0.459566074951
ENSFDAG00000019868	630.5	352.5	445.25	361.75	0.0	0.0	1790.0	0.445670391061
ENSFDAG00000028247	566.0	438.0	534.0	560.0	0.0	0.0	2098.0	0.463298379409
ENSFDAG00000004185	24.0	16.0	18.0	25.0	0.0	0.0	83.0	0.409638554217
ENSFDAG00000030804	130.0	131.0	144.0	117.0	0.0	0.0	522.0	0.526819923372
ENSFDAG00000015797	1098.0	1074.0	1071.0	1133.0	0.0	0.0	4376.0	0.490173674589
ENSFDAG00000008910	1573.0	1449.0	1077.0	1874.0	0.0	0.0	5973.0	0.422903063787
ENSFDAG00000004353	1080.0	806.0	879.0	918.0	0.0	0.0	3683.0	0.457507466739
ENSFDAG00000018125	1039.5	1040.5	982.5	1132.0	0.0	0.0	4194.5	0.482298247705
ENSFDAG00000030812	41.0	55.0	37.0	32.0	0.0	0.0	165.0	0.557575757576
ENSFDAG00000030820	170.0	160.0	153.0	170.0	0.0	0.0	653.0	0.47932618683
ENSFDAG00000030827	63.0	74.0	45.0	63.0	0.0	0.0	245.0	0.485714285714
ENSFDAG00000012313	730.0	724.5	693.0	730.0	0.0	0.0	2877.5	0.492615117289
ENSFDAG00000030836	53.0	47.0	46.0	53.0	0.0	0.0	199.0	0.467336683417
ENSFDAG00000030843	170.0	118.0	105.0	233.0	0.0	0.0	626.0	0.356230031949
ENSFDAG00000012733	1299.0	693.0	632.0	1176.0	0.0	0.0	3800.0	0.348684210526
ENSFDAG00000030854	243.0	263.0	256.0	387.0	0.0	0.0	1149.0	0.451697127937
ENSFDAG00000016290	1214.0	796.0	885.0	1057.0	0.0	0.0	3952.0	0.425354251012
ENSFDAG00000001858	29.0	21.0	22.0	35.0	0.0	0.0	107.0	0.401869158879
ENSFDAG00000009377	281.0	114.0	170.0	221.0	0.0	0.0	786.0	0.361323155216
ENSFDAG00000030873	36.0	52.0	57.0	39.0	0.0	0.0	184.0	0.592391304348
ENSFDAG00000000158	119.0	213.0	203.0	78.0	0.0	0.0	613.0	0.678629690049
ENSFDAG00000018475	374.0	249.0	310.0	375.0	0.0	0.0	1308.0	0.427370030581
ENSFDAG00000017704	814.2	757.0	744.2	897.4	0.0	0.0	3212.8	0.467255976096
ENSFDAG00000030882	57.0	30.0	35.0	28.0	0.0	0.0	150.0	0.433333333333
ENSFDAG00000029438	83.0	91.5	114.0	155.5	0.0	0.0	444.0	0.462837837838
ENSFDAG00000029446	391.0	478.5	476.0	389.5	20.0	0.0	1755.0	0.543874643875
ENSFDAG00000004933	28.0	37.0	40.0	33.0	0.0	0.0	138.0	0.557971014493
ENSFDAG00000017381	664.0	691.0	616.0	859.0	0.0	0.0	2830.0	0.46183745583
ENSFDAG00000008251	221.0	251.0	278.0	216.0	0.0	0.0	966.0	0.547619047619
ENSFDAG00000011808	222.0	221.0	210.0	214.0	0.0	0.0	867.0	0.497116493656
ENSFDAG00000009921	766.0	680.0	697.0	674.0	0.0	0.0	2817.0	0.488817891374
ENSFDAG00000021110	720.0	568.0	628.0	708.0	0.0	0.0	2624.0	0.455792682927
ENSFDAG00000004886	30.0	25.0	27.0	63.0	0.0	0.0	145.0	0.358620689655
ENSFDAG00000005533	1242.0	1240.0	1100.0	1749.0	0.0	0.0	5331.0	0.438942037141
ENSFDAG00000017390	37.0	24.0	23.0	25.0	0.0	0.0	109.0	0.43119266055
ENSFDAG00000012782	1700.0	1534.0	1519.0	1635.0	0.0	0.0	6388.0	0.477927363807
ENSFDAG00000002066	29.0	23.0	22.0	23.0	0.0	0.0	97.0	0.463917525773
ENSFDAG00000029455	207.0	155.0	196.0	180.0	0.0	0.0	738.0	0.475609756098
ENSFDAG00000029460	353.0	222.0	230.0	318.0	0.0	0.0	1123.0	0.40249332146
ENSFDAG00000029464	121.0	91.3333333333	92.3333333333	133.0	0.0	0.0	437.666666667	0.419649657273
ENSFDAG00000029476	203.0	189.0	134.0	185.0	0.0	0.0	711.0	0.454289732771
ENSFDAG00000029480	134.0	99.0	144.0	123.0	0.0	0.0	500.0	0.486
ENSFDAG00000010922	491.0	373.0	372.0	414.0	0.0	0.0	1650.0	0.451515151515
ENSFDAG00000012002	278.0	385.0	349.0	377.0	0.0	0.0	1389.0	0.528437724982
ENSFDAG00000010659	918.0	735.0	766.0	1199.0	0.0	0.0	3618.0	0.414870093975
ENSFDAG00000003887	689.0	383.5	498.0	625.0	0.0	0.0	2195.5	0.401503074471
ENSFDAG00000011913	81.0	46.0	62.0	54.0	0.0	0.0	243.0	0.444444444444
ENSFDAG00000008823	613.0	482.0	426.5	595.5	0.0	0.0	2117.0	0.429145016533
ENSFDAG00000029485	234.0	233.0	184.0	227.0	0.0	0.0	878.0	0.474943052392
ENSFDAG00000029489	86.0	86.0	101.0	115.0	0.0	0.0	388.0	0.481958762887
ENSFDAG00000015393	1006.0	586.0	583.0	1009.0	0.0	0.0	3184.0	0.367148241206
ENSFDAG00000012009	561.0	385.0	486.0	497.0	0.0	0.0	1929.0	0.451529289787
ENSFDAG00000021316	241.0	141.0	145.0	181.0	0.0	0.0	708.0	0.40395480226
ENSFDAG00000008666	687.0	442.0	472.0	642.0	0.0	0.0	2243.0	0.407489968792
ENSFDAG00000029052	96.0	53.0	69.0	88.0	0.0	0.0	306.0	0.398692810458
ENSFDAG00000029057	91.0	37.0	63.0	74.0	0.0	0.0	265.0	0.377358490566
ENSFDAG00000029061	152.0	79.0	100.0	91.0	0.0	0.0	422.0	0.424170616114
ENSFDAG00000018199	3738.0	3067.0	2618.0	2949.0	0.0	0.0	12372.0	0.459505334627
ENSFDAG00000029069	221.0	156.0	163.0	257.0	0.0	0.0	797.0	0.400250941029
ENSFDAG00000005649	512.0	351.0	339.0	503.0	0.0	0.0	1705.0	0.404692082111
ENSFDAG00000022686	157.0	64.0	86.0	75.0	0.0	0.0	382.0	0.392670157068
ENSFDAG00000022687	141.0	102.0	118.0	195.0	0.0	0.0	556.0	0.395683453237
ENSFDAG00000003766	23.0	15.0	24.0	22.0	0.0	0.0	84.0	0.464285714286
ENSFDAG00000001043	33.0	23.0	20.0	26.0	0.0	0.0	102.0	0.421568627451
ENSFDAG00000022688	62.0	92.0	74.0	77.0	0.0	0.0	305.0	0.544262295082
ENSFDAG00000013169	1498.0	918.0	943.0	1498.0	0.0	0.0	4857.0	0.383158328186
ENSFDAG00000022689	102.0	71.0	70.0	115.0	0.0	0.0	358.0	0.393854748603
ENSFDAG00000002680	36.0	24.0	20.0	27.0	0.0	0.0	107.0	0.411214953271
ENSFDAG00000005038	482.5	277.0	273.0	410.0	0.0	0.0	1442.5	0.381282495667
ENSFDAG00000019232	271.5	227.0	193.5	359.0	0.0	0.0	1051.0	0.400095147479
ENSFDAG00000022690	123.0	80.0	77.0	84.0	0.0	0.0	364.0	0.431318681319
ENSFDAG00000025758	80.0	65.0	44.0	62.0	0.0	0.0	251.0	0.434262948207
ENSFDAG00000025760	163.0	133.0	130.0	121.0	0.0	0.0	547.0	0.480804387569
ENSFDAG00000025762	132.0	100.0	92.0	135.0	0.0	0.0	459.0	0.418300653595
ENSFDAG00000025764	19.0	31.0	19.0	26.0	0.0	0.0	95.0	0.526315789474
ENSFDAG00000015268	206.0	219.0	228.0	179.0	0.0	0.0	832.0	0.537259615385
ENSFDAG00000007659	584.0	528.0	515.0	470.0	0.0	0.0	2097.0	0.497377205532
ENSFDAG00000001828	250.0	313.0	269.0	257.0	0.0	0.0	1089.0	0.534435261708
ENSFDAG00000000130	1382.0	898.0	857.0	1356.0	0.0	0.0	4493.0	0.390607611841
ENSFDAG00000008611	1023.0	577.0	682.0	643.0	0.0	0.0	2925.0	0.430427350427
ENSFDAG00000007198	161.0	90.0	102.0	121.0	0.0	0.0	474.0	0.405063291139
ENSFDAG00000007710	1553.0	894.0	831.0	1433.0	0.0	0.0	4711.0	0.366164296328
ENSFDAG00000018960	459.0	233.0	293.0	337.0	0.0	0.0	1322.0	0.397881996974
ENSFDAG00000013492	686.0	307.0	446.0	456.0	0.0	0.0	1895.0	0.397361477573
ENSFDAG00000009878	1200.0	728.0	885.0	1086.0	0.0	0.0	3899.0	0.413695819441
ENSFDAG00000015306	915.0	706.0	781.0	964.0	0.0	0.0	3366.0	0.441770647653
ENSFDAG00000025765	74.0	79.0	78.0	117.0	0.0	0.0	348.0	0.451149425287
ENSFDAG00000025766	99.5	59.5	64.0	112.0	0.0	0.0	335.0	0.368656716418
ENSFDAG00000025768	101.5	152.0	102.5	155.0	0.0	0.0	511.0	0.498043052838
ENSFDAG00000015283	527.5	307.0	346.0	359.5	0.0	0.0	1540.0	0.424025974026
ENSFDAG00000025771	48.0	43.0	26.0	81.0	0.0	0.0	198.0	0.348484848485
ENSFDAG00000025772	50.0	61.0	28.0	105.0	0.0	0.0	244.0	0.364754098361
ENSFDAG00000005016	1393.0	852.0	947.0	1347.0	0.0	0.0	4539.0	0.396342806786
ENSFDAG00000017413	187.0	182.0	155.0	259.0	0.0	0.0	783.0	0.430395913155
ENSFDAG00000016535	1002.5	627.5	567.5	978.0	0.0	0.0	3175.5	0.37631868997
ENSFDAG00000016291	804.0	605.0	620.0	847.0	0.0	0.0	2876.0	0.425938803894
ENSFDAG00000004161	417.0	340.0	226.0	421.0	0.0	0.0	1404.0	0.403133903134
ENSFDAG00000005425	37.0	31.0	29.0	35.0	0.0	0.0	132.0	0.454545454545
ENSFDAG00000000940	459.0	319.0	354.0	591.0	0.0	0.0	1723.0	0.390597794544
ENSFDAG00000010708	327.5	223.5	287.5	255.0	0.0	0.0	1093.5	0.467306812986
ENSFDAG00000013912	576.0	454.0	463.5	539.5	0.0	0.0	2033.0	0.451303492376
ENSFDAG00000025370	45.0	82.0	75.0	69.0	0.0	0.0	271.0	0.579335793358
ENSFDAG00000025372	125.0	101.0	97.0	132.0	0.0	0.0	455.0	0.435164835165
ENSFDAG00000018176	3171.0	1677.0	1855.0	2286.0	0.0	0.0	8989.0	0.392924685727
ENSFDAG00000006649	2674.0	2048.0	2000.0	3094.0	0.0	0.0	9816.0	0.41238793806
ENSFDAG00000013607	67.0	64.0	52.0	74.0	0.0	0.0	257.0	0.451361867704
ENSFDAG00000004787	1212.0	888.0	866.0	1204.0	0.0	0.0	4170.0	0.420623501199
ENSFDAG00000021476	650.0	457.0	547.0	532.0	0.0	0.0	2186.0	0.459286367795
ENSFDAG00000001503	59.0	39.0	46.0	47.0	0.0	0.0	191.0	0.44502617801
ENSFDAG00000016486	143.0	176.0	146.0	186.0	72.0	0.0	723.0	0.445366528354
ENSFDAG00000025373	203.0	168.0	223.0	127.0	0.0	0.0	721.0	0.542302357836
ENSFDAG00000025374	108.0	108.0	139.0	154.0	0.0	0.0	509.0	0.485265225933
ENSFDAG00000025375	68.0	63.0	64.0	56.0	0.0	0.0	251.0	0.505976095618
ENSFDAG00000000396	72.0	91.0	72.0	73.0	0.0	0.0	308.0	0.529220779221
ENSFDAG00000001883	15.0	22.0	22.0	23.0	0.0	0.0	82.0	0.536585365854
ENSFDAG00000022218	98.5	55.0	59.5	83.0	0.0	0.0	296.0	0.386824324324
ENSFDAG00000022219	115.0	104.0	134.0	137.0	0.0	0.0	490.0	0.485714285714
ENSFDAG00000022220	56.0	51.0	45.0	72.0	0.0	0.0	224.0	0.428571428571
ENSFDAG00000022221	58.0	54.0	39.0	69.0	0.0	0.0	220.0	0.422727272727
ENSFDAG00000003953	47.0	24.0	22.0	44.0	0.0	0.0	137.0	0.335766423358
ENSFDAG00000022222	79.0	36.0	50.0	63.0	0.0	0.0	228.0	0.377192982456
ENSFDAG00000022223	226.5	129.0	149.5	255.0	0.0	0.0	760.0	0.366447368421
ENSFDAG00000008998	1200.57142857	966.714285714	963.142857143	1120.42857143	0.0	0.0	4250.85714286	0.453992472106
ENSFDAG00000022224	253.0	168.0	192.0	254.0	0.0	0.0	867.0	0.415224913495
ENSFDAG00000022225	57.0	65.0	73.0	66.0	0.0	0.0	261.0	0.528735632184
ENSFDAG00000022226	74.0	56.0	46.0	63.0	0.0	0.0	239.0	0.426778242678
ENSFDAG00000023971	201.0	165.0	164.0	137.0	0.0	0.0	667.0	0.493253373313
ENSFDAG00000023972	86.0	73.0	73.0	62.0	0.0	0.0	294.0	0.496598639456
ENSFDAG00000002949	82.0	67.0	85.0	63.0	0.0	0.0	297.0	0.511784511785
ENSFDAG00000023973	133.0	109.0	107.0	122.0	0.0	0.0	471.0	0.458598726115
ENSFDAG00000023974	143.0	94.0	102.0	157.0	0.0	0.0	496.0	0.395161290323
ENSFDAG00000023975	145.0	111.0	97.0	125.0	0.0	0.0	478.0	0.435146443515
ENSFDAG00000023976	59.0	38.0	57.0	88.0	0.0	0.0	242.0	0.392561983471
ENSFDAG00000023977	96.0	86.0	92.0	112.0	0.0	0.0	386.0	0.461139896373
ENSFDAG00000023978	68.0	47.0	62.0	73.0	0.0	0.0	250.0	0.436
ENSFDAG00000023979	102.0	183.0	81.0	238.0	0.0	0.0	604.0	0.437086092715
ENSFDAG00000023980	348.0	236.0	280.0	351.0	0.0	0.0	1215.0	0.424691358025
ENSFDAG00000011762	601.0	456.5	407.5	714.5	0.0	0.0	2179.5	0.396421197522
ENSFDAG00000023981	105.0	82.0	67.0	110.0	0.0	0.0	364.0	0.409340659341
ENSFDAG00000022933	104.0	64.0	76.0	101.0	0.0	0.0	345.0	0.405797101449
ENSFDAG00000022934	44.0	50.0	32.0	65.0	0.0	0.0	191.0	0.429319371728
ENSFDAG00000011997	778.666666667	552.333333333	506.0	783.0	0.0	0.0	2620.0	0.403944020356
ENSFDAG00000006330	464.0	397.5	400.5	417.5	0.0	0.0	1679.5	0.475141411134
ENSFDAG00000007537	265.0	226.0	175.0	368.0	0.0	0.0	1034.0	0.387814313346
ENSFDAG00000015729	250.5	152.5	147.0	238.5	0.0	0.0	788.5	0.379835129994
ENSFDAG00000009950	734.0	532.0	645.0	711.0	0.0	0.0	2622.0	0.448893974066
ENSFDAG00000004666	70.0	92.0	83.0	73.0	0.0	0.0	318.0	0.550314465409
ENSFDAG00000002002	23.0	27.0	26.0	31.0	0.0	0.0	107.0	0.495327102804
ENSFDAG00000022935	51.0	38.0	62.0	54.0	0.0	0.0	205.0	0.487804878049
ENSFDAG00000022936	181.5	168.5	184.0	212.5	0.0	0.0	746.5	0.472203616879
ENSFDAG00000022937	180.0	106.0	170.0	170.0	0.0	0.0	626.0	0.44089456869
ENSFDAG00000007654	1167.0	660.5	758.0	960.5	0.0	0.0	3546.0	0.40002820079
ENSFDAG00000007011	35.0	24.0	22.0	26.0	0.0	0.0	107.0	0.429906542056
ENSFDAG00000021496	387.0	513.0	496.0	443.0	63.0	0.0	1902.0	0.530494216614
ENSFDAG00000004704	33.0	23.0	29.0	24.0	0.0	0.0	109.0	0.477064220183
ENSFDAG00000004173	379.0	256.0	217.0	381.0	0.0	0.0	1233.0	0.383617193836
ENSFDAG00000011405	1117.0	723.0	841.0	814.0	0.0	0.0	3495.0	0.447496423462
ENSFDAG00000007859	568.5	443.0	486.5	455.0	0.0	0.0	1953.0	0.475934459805
ENSFDAG00000008498	398.0	351.0	297.0	381.0	0.0	0.0	1427.0	0.45409950946
ENSFDAG00000018240	19.0	15.0	14.0	19.0	0.0	0.0	67.0	0.432835820896
ENSFDAG00000001167	30.0	19.0	28.0	40.0	0.0	0.0	117.0	0.401709401709
ENSFDAG00000012434	226.0	268.0	284.0	227.0	0.0	0.0	1005.0	0.549253731343
ENSFDAG00000014958	640.0	508.0	535.0	686.0	0.0	0.0	2369.0	0.440270156184
ENSFDAG00000020023	386.5	189.5	249.0	377.5	0.0	0.0	1202.5	0.364656964657
ENSFDAG00000010602	283.0	215.0	161.0	271.0	0.0	0.0	930.0	0.404301075269
ENSFDAG00000027009	95.0	78.0	60.0	96.0	0.0	0.0	329.0	0.419452887538
ENSFDAG00000013237	508.0	546.0	557.0	566.0	0.0	0.0	2177.0	0.50666054203
ENSFDAG00000027018	115.0	98.0	87.0	111.0	0.0	0.0	411.0	0.450121654501
ENSFDAG00000027029	154.0	73.0	94.0	105.0	0.0	0.0	426.0	0.392018779343
ENSFDAG00000027041	88.0	53.0	52.0	52.0	0.0	0.0	245.0	0.428571428571
ENSFDAG00000004777	126.0	160.0	172.0	142.0	0.0	0.0	600.0	0.553333333333
ENSFDAG00000011625	256.333333333	196.333333333	179.333333333	290.0	0.0	0.0	922.0	0.40744757773
ENSFDAG00000016505	325.0	302.0	249.0	362.0	0.0	0.0	1238.0	0.4450726979
ENSFDAG00000020782	38.0	21.0	21.0	27.0	0.0	0.0	107.0	0.392523364486
ENSFDAG00000027050	53.0	97.0	75.0	47.0	0.0	0.0	272.0	0.632352941176
ENSFDAG00000027065	436.0	223.0	260.0	275.0	0.0	0.0	1194.0	0.404522613065
ENSFDAG00000022000	59.0	57.0	36.0	53.0	0.0	0.0	205.0	0.453658536585
ENSFDAG00000001231	26.0	32.0	21.0	31.0	0.0	0.0	110.0	0.481818181818
ENSFDAG00000013778	522.5	403.0	341.5	585.5	0.0	0.0	1852.5	0.401889338731
ENSFDAG00000015114	930.0	1041.0	1010.0	823.0	0.0	0.0	3804.0	0.539169295478
ENSFDAG00000022001	443.0	472.0	549.0	288.0	0.0	0.0	1752.0	0.582762557078
ENSFDAG00000015284	428.0	572.0	628.0	376.0	0.0	0.0	2004.0	0.59880239521
ENSFDAG00000020846	490.0	574.0	661.0	397.0	0.0	0.0	2122.0	0.581998114986
ENSFDAG00000019744	323.0	550.0	466.0	356.0	0.0	0.0	1695.0	0.599410029499
ENSFDAG00000018615	194.0	260.5	221.5	167.0	0.0	0.0	843.0	0.571767497034
ENSFDAG00000008273	1168.0	1382.0	1193.0	1185.0	0.0	0.0	4928.0	0.522524350649
